x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.276145339012146,0.7100577354431152,-4.01813196049261e-07,0.31807374954223633,0.5704270601272583,-0.012379560619592667,0.37490352988243103,0.44229423999786377,-0.035653453320264816,0.40078628063201904,0.3309924006462097,-0.059056900441646576,0.38522791862487793,0.24213218688964844,-0.07825613766908646,0.45459824800491333,0.5122678279876709,-0.041148193180561066,0.5561660528182983,0.5502359867095947,-0.06365406513214111,0.5221971869468689,0.5596698522567749,-0.0731079950928688,0.4810824692249298,0.5527758598327637,-0.07655401527881622,0.4589340090751648,0.6078330874443054,-0.0486169308423996,0.5557873845100403,0.6199245452880859,-0.05314473807811737,0.5253106355667114,0.6222789287567139,-0.045106444507837296,0.48698705434799194,0.6245514154434204,-0.043933574110269547,0.45909836888313293,0.6954583525657654,-0.05644819140434265,0.5477241277694702,0.6902673840522766,-0.05442631617188454,0.5202274322509766,0.689699649810791,-0.03390888124704361,0.4823553264141083,0.6924999952316284,-0.02511443942785263,0.45708152651786804,0.771328866481781,-0.06562154740095139,0.5338394045829773,0.7510590553283691,-0.05483584478497505,0.5090458989143372,0.7484001517295837,-0.02993558719754219,0.47562989592552185,0.752341091632843,-0.015263980254530907,thumbs up
0.2734150290489197,0.7124212980270386,-4.273265972187801e-07,0.3160385191440582,0.5738783478736877,-0.011602462269365788,0.3725718557834625,0.4481412172317505,-0.03475004807114601,0.3986293375492096,0.3390170931816101,-0.05821838229894638,0.3860011696815491,0.2496607005596161,-0.07742179185152054,0.4533628523349762,0.5127345323562622,-0.04205334186553955,0.5544535517692566,0.5516959428787231,-0.06465185433626175,0.5195714831352234,0.5595253109931946,-0.07374702394008636,0.47844260931015015,0.5518124103546143,-0.07705382257699966,0.4574824273586273,0.6096405386924744,-0.05010998249053955,0.5561283826828003,0.6210678219795227,-0.055327609181404114,0.5240511298179626,0.6227371096611023,-0.04681282863020897,0.48523086309432983,0.6252927780151367,-0.045092176645994186,0.45800212025642395,0.69819176197052,-0.058441855013370514,0.549345850944519,0.6906761527061462,-0.05750128999352455,0.520746648311615,0.6903591752052307,-0.03651556745171547,0.48230576515197754,0.6945477724075317,-0.026975426822900772,0.45654118061065674,0.7741621732711792,-0.06798999756574631,0.5367872714996338,0.7513465881347656,-0.0583919920027256,0.5117606520652771,0.7475131154060364,-0.03352038934826851,0.4774894714355469,0.7519733309745789,-0.018481580540537834,thumbs up
0.28437015414237976,0.7140839099884033,-4.074331911851914e-07,0.32476115226745605,0.5779805183410645,-0.012862487696111202,0.38158854842185974,0.4517973065376282,-0.03535877540707588,0.4090668261051178,0.3424874246120453,-0.05769629776477814,0.3937070369720459,0.25439563393592834,-0.07592609524726868,0.46171683073043823,0.521660566329956,-0.04044269770383835,0.5631197690963745,0.5611438155174255,-0.06180320680141449,0.528124213218689,0.5690598487854004,-0.07047613710165024,0.48716413974761963,0.5615532398223877,-0.07361967116594315,0.46625298261642456,0.6172780990600586,-0.04700358584523201,0.5613293051719666,0.6313399076461792,-0.05047425627708435,0.5307797193527222,0.632685661315918,-0.04226710647344589,0.49349528551101685,0.6341522932052612,-0.04119283705949783,0.4669578969478607,0.7043005228042603,-0.053915683180093765,0.5535296201705933,0.7005172967910767,-0.05150926485657692,0.5261049270629883,0.6996331214904785,-0.03134285658597946,0.48917683959007263,0.7018421292304993,-0.022835008800029755,0.46572667360305786,0.778925895690918,-0.06217192858457565,0.541077733039856,0.7595330476760864,-0.05170478671789169,0.5160844922065735,0.7571680545806885,-0.02729501947760582,0.4833480417728424,0.7610474228858948,-0.012915048748254776,thumbs up
0.2896655201911926,0.7225488424301147,-4.296654765312269e-07,0.33042383193969727,0.5854862928390503,-0.011406944133341312,0.38729602098464966,0.45914405584335327,-0.03359737992286682,0.4150761663913727,0.34986627101898193,-0.05576765537261963,0.40055984258651733,0.2613731920719147,-0.07390144467353821,0.4667435884475708,0.5288416743278503,-0.04203682765364647,0.5693991780281067,0.5652358531951904,-0.06325623393058777,0.5325151085853577,0.5710464119911194,-0.07117506116628647,0.490559846162796,0.5635033845901489,-0.07370148599147797,0.4716107249259949,0.6243141889572144,-0.048989150673151016,0.5671427249908447,0.6347362995147705,-0.05204750970005989,0.5358284711837769,0.634145200252533,-0.043257419019937515,0.4985305964946747,0.6364577412605286,-0.042038217186927795,0.4728177785873413,0.7111601829528809,-0.05596518516540527,0.5597882866859436,0.7041438817977905,-0.052733998745679855,0.5321415066719055,0.7019400000572205,-0.03222047537565231,0.4955769181251526,0.7051575183868408,-0.023855378851294518,0.4722660779953003,0.7854872345924377,-0.06414980441331863,0.549240231513977,0.7649314999580383,-0.05304652824997902,0.5249722003936768,0.7605211138725281,-0.028546439483761787,0.49239078164100647,0.7642186284065247,-0.014320258982479572,thumbs up
0.2957308292388916,0.7241048812866211,-4.254089844835107e-07,0.3364875316619873,0.5857013463973999,-0.011862553656101227,0.39242178201675415,0.46150314807891846,-0.034583497792482376,0.419992059469223,0.35350826382637024,-0.05719037726521492,0.40724027156829834,0.26409226655960083,-0.07581894844770432,0.4723163843154907,0.5345015525817871,-0.043208152055740356,0.5740801095962524,0.5689576268196106,-0.06526991724967957,0.5385306477546692,0.5736469030380249,-0.07394125312566757,0.49729636311531067,0.5667232871055603,-0.07692074030637741,0.47724997997283936,0.6297009587287903,-0.04987078532576561,0.5726619958877563,0.6382107138633728,-0.053197231143713,0.541732132434845,0.6363977789878845,-0.04416494816541672,0.505196213722229,0.639089822769165,-0.04286787658929825,0.47793853282928467,0.7158319354057312,-0.056605175137519836,0.5651888251304626,0.7072332501411438,-0.05394992232322693,0.5377614498138428,0.7042802572250366,-0.03314290568232536,0.5014284253120422,0.7083107233047485,-0.024479100480675697,0.47624143958091736,0.7891407012939453,-0.06454108655452728,0.5534667372703552,0.7673415541648865,-0.0541115440428257,0.5293711423873901,0.762423038482666,-0.029449138790369034,0.4968787431716919,0.7667011022567749,-0.014924277551472187,thumbs up
0.3036235272884369,0.7296388745307922,-4.2595681293278176e-07,0.34348025918006897,0.5935936570167542,-0.011646609753370285,0.400635689496994,0.46750861406326294,-0.033469583839178085,0.42769724130630493,0.3583466410636902,-0.05490851029753685,0.4150795340538025,0.26910269260406494,-0.07235515862703323,0.47956568002700806,0.5386865735054016,-0.04304366558790207,0.5827834606170654,0.5717562437057495,-0.06393898278474808,0.5461373925209045,0.5750314593315125,-0.07140732556581497,0.5046457052230835,0.567582368850708,-0.07352622598409653,0.48458132147789,0.6334397196769714,-0.04888274520635605,0.5805000066757202,0.6411442160606384,-0.05179360508918762,0.5496665239334106,0.6378195881843567,-0.04263574630022049,0.5131173133850098,0.6403431296348572,-0.041016336530447006,0.4857994616031647,0.7187398672103882,-0.05456710606813431,0.5729062557220459,0.7096721529960632,-0.05115852504968643,0.5455207228660583,0.7059158086776733,-0.030674202367663383,0.5096079707145691,0.7097189426422119,-0.022231262177228928,0.48564502596855164,0.7910290360450745,-0.061401013284921646,0.562239944934845,0.7689163088798523,-0.0505538135766983,0.5375532507896423,0.7645769715309143,-0.02639278769493103,0.5055174827575684,0.7697238326072693,-0.012265851721167564,thumbs up
0.30890968441963196,0.7282668352127075,-4.1809951767390885e-07,0.3500894010066986,0.5891553163528442,-0.012499099597334862,0.4056358337402344,0.4669550657272339,-0.03491906821727753,0.4333382844924927,0.3587507903575897,-0.056721411645412445,0.4222337603569031,0.2691606283187866,-0.07439978420734406,0.4852238595485687,0.5401799082756042,-0.04372517764568329,0.5878502130508423,0.5738971829414368,-0.06417576968669891,0.5512860417366028,0.575907826423645,-0.07117816060781479,0.5104144811630249,0.568182647228241,-0.07325533032417297,0.4911459684371948,0.6362385749816895,-0.04912080615758896,0.5866365432739258,0.6423012018203735,-0.05201971158385277,0.5551085472106934,0.6375453472137451,-0.04246529936790466,0.5188310146331787,0.639513373374939,-0.040639728307724,0.49263066053390503,0.7216601967811584,-0.054353825747966766,0.5788188576698303,0.7103047370910645,-0.051316749304533005,0.550886332988739,0.7056255340576172,-0.030313504859805107,0.5151002407073975,0.7094234824180603,-0.021456757560372353,0.49191755056381226,0.7931594848632812,-0.060756079852581024,0.5666783452033997,0.7703437209129333,-0.050630271434783936,0.5417210459709167,0.7650672793388367,-0.026341157034039497,0.5102671980857849,0.7698023319244385,-0.011872005648911,thumbs up
0.30858954787254333,0.7297019362449646,-4.2842626157835184e-07,0.3508644104003906,0.5925097465515137,-0.010026146657764912,0.4080480635166168,0.4690648019313812,-0.03162551671266556,0.4377753734588623,0.3606353998184204,-0.052809808403253555,0.4287783205509186,0.2704286575317383,-0.06999608874320984,0.48952892422676086,0.5386446714401245,-0.043526165187358856,0.5915848612785339,0.5729655623435974,-0.06155404448509216,0.5558706521987915,0.5779072642326355,-0.06656280905008316,0.516244113445282,0.5700516104698181,-0.06775251775979996,0.49574047327041626,0.6333388090133667,-0.0491567961871624,0.5907094478607178,0.6411247849464417,-0.0498860739171505,0.5592223405838013,0.6392084360122681,-0.03931756317615509,0.5225249528884888,0.6404256820678711,-0.037204258143901825,0.49707260727882385,0.7186713218688965,-0.05397734418511391,0.581932783126831,0.7086272239685059,-0.048655107617378235,0.5540803074836731,0.7065559029579163,-0.02763858437538147,0.5177531838417053,0.7097110748291016,-0.01943279057741165,0.49610841274261475,0.7903931736946106,-0.05965384095907211,0.569386899471283,0.7676754593849182,-0.04831238463521004,0.544800341129303,0.7634588479995728,-0.024209052324295044,0.5135626792907715,0.7673124670982361,-0.01008046604692936,thumbs up
0.3099355697631836,0.7291117310523987,-4.2963233681803104e-07,0.3518686294555664,0.5916929244995117,-0.010558448731899261,0.4073773920536041,0.47002384066581726,-0.033075038343667984,0.43682146072387695,0.36139580607414246,-0.05501827597618103,0.4291614890098572,0.27030012011528015,-0.07278581708669662,0.4915524423122406,0.538852334022522,-0.0438656248152256,0.5913400053977966,0.5730099081993103,-0.061174653470516205,0.5550212264060974,0.5780825018882751,-0.06573949009180069,0.5154319405555725,0.5696960091590881,-0.06697055697441101,0.49830764532089233,0.633853018283844,-0.04912612587213516,0.5907725095748901,0.6406368613243103,-0.049510616809129715,0.5584150552749634,0.6385725736618042,-0.03884035721421242,0.5216147303581238,0.6391909718513489,-0.036910898983478546,0.49941739439964294,0.7192078828811646,-0.05345352739095688,0.5820760130882263,0.7084541916847229,-0.047931015491485596,0.5537906885147095,0.7066988945007324,-0.02643793821334839,0.5173006653785706,0.7096625566482544,-0.018181059509515762,0.4979730546474457,0.7909709215164185,-0.05864541977643967,0.5689966082572937,0.76849365234375,-0.04773078113794327,0.5437277555465698,0.7646640539169312,-0.02346818335354328,0.5126461386680603,0.7683892250061035,-0.009171613492071629,thumbs up
0.31390857696533203,0.7280538082122803,-4.2052261051139794e-07,0.35530558228492737,0.5901517868041992,-0.011898739263415337,0.41174304485321045,0.4660806357860565,-0.033679891377687454,0.44057199358940125,0.3578396439552307,-0.05518637225031853,0.43227264285087585,0.2675989866256714,-0.07241765409708023,0.49187982082366943,0.5367138385772705,-0.042359426617622375,0.5938305258750916,0.5702487826347351,-0.061702605336904526,0.5571886897087097,0.5744999051094055,-0.0680314376950264,0.5166378021240234,0.5661559700965881,-0.07005897909402847,0.49707281589508057,0.6309719085693359,-0.04810908064246178,0.5915641188621521,0.63868647813797,-0.05049461871385574,0.5596721768379211,0.636576771736145,-0.04134874790906906,0.5235271453857422,0.6373649835586548,-0.040022145956754684,0.4978262186050415,0.7159830927848816,-0.05359900742769241,0.583660900592804,0.7067190408706665,-0.050433479249477386,0.5549743175506592,0.704196035861969,-0.02955823764204979,0.5185562968254089,0.7066835165023804,-0.020887557417154312,0.49626022577285767,0.7877811789512634,-0.06020747497677803,0.5712578296661377,0.7673754096031189,-0.050170741975307465,0.5463343262672424,0.7620658278465271,-0.025912253186106682,0.5142956972122192,0.7648096680641174,-0.011439383029937744,thumbs up
0.31535178422927856,0.7229219079017639,-4.4355013528729614e-07,0.3571436107158661,0.5858311653137207,-0.01145185437053442,0.41348373889923096,0.4634760916233063,-0.033439356833696365,0.4420320987701416,0.3555908799171448,-0.05498897284269333,0.43465539813041687,0.26523327827453613,-0.07249025255441666,0.4965902864933014,0.5326302647590637,-0.04364227131009102,0.5951787829399109,0.5674096345901489,-0.062134090811014175,0.5582875609397888,0.572347104549408,-0.06804592907428741,0.5181416869163513,0.5627777576446533,-0.07011737674474716,0.5019403696060181,0.6264452338218689,-0.04947199672460556,0.5942013263702393,0.6345856189727783,-0.05077582970261574,0.5614267587661743,0.6334900259971619,-0.04109279811382294,0.5248028635978699,0.6333590745925903,-0.039886873215436935,0.5016863942146301,0.7119590044021606,-0.05469030886888504,0.5864030122756958,0.7022588849067688,-0.05096068233251572,0.5566752552986145,0.7008170485496521,-0.02958914078772068,0.519534170627594,0.7030600309371948,-0.02098560892045498,0.4982359707355499,0.7842154502868652,-0.0608280710875988,0.5716363787651062,0.7612255811691284,-0.05090005695819855,0.5457103848457336,0.7570973038673401,-0.026252320036292076,0.5134689807891846,0.7603765726089478,-0.011551836505532265,thumbs up
0.31546708941459656,0.7208039164543152,-4.3962620566162514e-07,0.35777854919433594,0.5830327272415161,-0.011272148229181767,0.4151451289653778,0.4615386724472046,-0.032817717641592026,0.4438915550708771,0.35472267866134644,-0.054112758487463,0.43661659955978394,0.2646779716014862,-0.0713215321302414,0.49812546372413635,0.5309399962425232,-0.041148748248815536,0.5955818891525269,0.5664315819740295,-0.06026748567819595,0.5587875843048096,0.5699306726455688,-0.0670633539557457,0.5181692242622375,0.5599165558815002,-0.06944103538990021,0.5033622980117798,0.6259903907775879,-0.04700256511569023,0.5951405167579651,0.6342170834541321,-0.049234915524721146,0.5628504157066345,0.6312141418457031,-0.040517158806324005,0.5257658958435059,0.6306286454200745,-0.039396028965711594,0.5032997131347656,0.7118028402328491,-0.05247478187084198,0.5865048170089722,0.7019482851028442,-0.04896852746605873,0.5578738451004028,0.6987505555152893,-0.028396543115377426,0.5212615728378296,0.7006215453147888,-0.01989028789103031,0.5002298951148987,0.7837961316108704,-0.05895105376839638,0.5743391513824463,0.762007474899292,-0.0484466552734375,0.5493470430374146,0.755553662776947,-0.02401098608970642,0.5168479681015015,0.75761479139328,-0.009364618919789791,thumbs up
